,0,1,2,3,4
293,Face-down incline dumbbell biceps curl,Biceps,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-19n-face-down-incline-dumbbell-biceps-curl-m1-16x9.jpg,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-19n-face-down-incline-dumbbell-biceps-curl-m2-16x9.jpg,Grab a dumbbell on each hand and lie face down on an incline bench with your shoulders near top of the incline. Your knees can rest on the seat or your legs can be straddled to the sides (my preferred way). Let your arms extend and hang naturally in front of you so that they are perpendicular to the floor. Now keep your elbows in by your side and face the palms forward. This will be your starting position. Raise the dumbbells by contracting the biceps until your arms are fully flexed. Exhale as you perform this portion of the movement and ensure that only the forearms move. The upper arms should remain stationary at all times. Lower the dumbbells until your arms are fully extended. Repeat for the recommended amount of times.
294,Kneeling Jump Squat,Glutes,https://www.bodybuilding.com/exercises/exerciseImages/sequences/749/Male/l/749_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/749/Male/l/749_2.jpg,"Begin kneeling on the floor with a barbell racked across the back of your shoulders, or you can use your body weight for this exercise. This can be done inside of a power rack to make unracking easier. Sit back with your hips until your glutes touch your feet, keeping your head and chest up. Explode up with your hips, generating enough power to land with your feet flat on the floor. Continue with the squat by driving through your heels and extending the knees to come to a standing position."
295,Jump Squat,Quadriceps,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-46a-in-out-jump-squat-m1-16x9.jpg,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-46a-in-out-jump-squat-m2-16x9.jpg,"Start with your arms by your side, feet shoulder width apart, head up, and back straight. Keeping your back straight and chest up, squat down as you inhale until your upper thighs are parallel, or lower, to the floor. Now pressing mainly with the balls of your feet, jump straight up in the air as high as possible, using the thighs like springs. Exhale during this portion of the movement.
When you touch the floor again, immediately squat down and jump again. Repeat for the recommended amount of repetitions."
296,Barbell Bench Press-Wide Grip,Chest,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-84e-wide-grip-bench-press-m1-16x9.jpg,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-84e-wide-grip-bench-press-m2-16x9.jpg,"Load the bar to an appropriate weight for your training. Lay on the bench with your feet flat on the ground, driving through your hips. Your back should be arched, and your shoulder blades retracted. Take a wide, pronated grip outside of the rings on the bar. Remove the bar from the rack, holding the weight above your chest with your arms extended. This will be your starting position. Lower the bar to the sternum by flexing the elbows. Maintain control and do not bounce the bar off of your chest. Your lats should stay tight and elbows slightly drawn in. After touching your torso with the bar, extend the elbows to return the bar to the starting position."
297,Barbell Seated Calf Raise,Calves,https://www.bodybuilding.com/exercises/exerciseImages/sequences/176/Male/l/176_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/176/Male/l/176_2.jpg,"Place a block about 12 inches in front of a flat bench. Sit on the bench and place the ball of your feet on the block. Have someone place a barbell over your upper thighs about 3 inches above your knees and hold it there. This will be your starting position. Raise up on your toes as high as possible as you squeeze the calves and as you breathe out. After a second contraction, slowly go back to the starting position. Tip: To get maximum benefit stretch your calves as far as you can. Repeat for the recommended amount of repetitions."
298,Over bench jump,Quadriceps,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-80e-over-bench-jump-m1-16x9.jpg,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-80e-over-bench-jump-m2-16x9.jpg,"Begin with a box or bench 1-2 feet in front of you. Stand with your feet shoulder width apart. This will be your starting position. Perform a short squat in preparation for the jump; swing your arms behind you. Rebound out of this position, extending through the hips, knees, and ankles to jump as high as possible. Swing your arms forward and up. Jump over the bench, landing with the knees bent, absorbing the impact through the legs. Turn around and face the opposite direction, then jump back over the bench."
299,Single-arm side deadlift,Quadriceps,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-46b-single-arm-side-deadlift-m1-16x9.jpg,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-46b-single-arm-side-deadlift-m2-16x9.jpg,Stand to the side of a barbell next to its center. Bend your knees and lower your body until you are able to reach the barbell. Grasp the bar as if you were grabbing a briefcase (palms facing you since the bar is sideways). You may need a wrist wrap if you are using a significant amount of weight. This is your starting position. Use your legs to help lift the barbell up while exhaling. Your arms should extend fully as bring the barbell up until you are in a standing position. Slowly bring the barbell back down while inhaling. Tip: Make sure to bend your knees while lowering the weight to avoid any injury from occurring. Repeat for the recommended amount of repetitions. Switch arms and repeat the movement.
300,Sit-up,Abdominals,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-144a-sit-up-m1-16x9.jpg,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-144a-sit-up-m3-16x9.jpg,"Lie down on the floor placing your feet either under something that will not move or by having a partner hold them. Your legs should be bent at the knees. Place your hands behind your head and lock them together by clasping your fingers. This is the starting position. Elevate your upper body so that it creates an imaginary V-shape with your thighs. Breathe out when performing this part of the exercise. Once you feel the contraction for a second, lower your upper body back down to the starting position while inhaling. Repeat for the recommended amount of repetitions."
301,Side Bridge,Abdominals,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-183a-side-plank-m1-16x9.jpg,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-183a-side-plank-m2-16x9.jpg,
302,Split Jump,Quadriceps,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-42a-alternating-lunge-jump-m4-16x9.jpg,https://www.bodybuilding.com/images/2020/xdb/originals/xdb-42a-alternating-lunge-jump-m5-16x9.jpg,"Assume a lunge stance position with one foot forward with the knee bent, and the rear knee nearly touching the ground. Ensure that the front knee is over the midline of the foot. Extending through both legs, jump as high as possible, swinging your arms to gain lift. As you jump, bring your feet together, and move them back to their initial positions as you land. Absorb the impact by reverting back to the starting position."
